game_id,market_moneyline_home,market_moneyline_away
2020_03_MIA_JAX,-138,124
2020_03_CHI_ATL,-135,122
2020_03_LA_BUF,-126,114
2020_03_WAS_CLE,-331,282
2020_03_TEN_MIN,139,-155
2020_03_LV_NE,-311,266
2020_03_SF_NYG,134,-149
2020_03_CIN_PHI,-233,205
2020_03_HOU_PIT,-196,174
2020_03_NYJ_IND,-630,491
2020_03_CAR_LAC,-265,230
2020_03_DET_ARI,-218,193
2020_03_TB_DEN,230,-264
2020_03_DAL_SEA,-237,208
2020_03_GB_NO,-172,154
2020_03_KC_BAL,-174,156
