game_id,market_moneyline_home,market_moneyline_away
2020_10_IND_TEN,105,-115
2020_10_TB_CAR,226,-259
2020_10_HOU_CLE,-217,192
2020_10_WAS_DET,-136,123
2020_10_JAX_GB,-893,653
2020_10_PHI_NYG,194,-219
2020_10_BUF_ARI,-153,138
2020_10_DEN_LV,-188,168
2020_10_LAC_MIA,-115,104
2020_10_SEA_LA,-146,132
2020_10_SF_NO,-387,323
2020_10_CIN_PIT,-297,255
2020_10_BAL_NE,272,-318
2020_10_MIN_CHI,152,-170
