game_id,market_closing_total
2022_04_MIA_CIN,48.5
2022_04_MIN_NO,42.0
2022_04_CLE_ATL,48.0
2022_04_BUF_BAL,50.0
2022_04_WAS_DAL,40.5
2022_04_SEA_DET,48.5
2022_04_LAC_HOU,45.0
2022_04_TEN_IND,43.0
2022_04_CHI_NYG,39.0
2022_04_JAX_PHI,44.0
2022_04_NYJ_PIT,41.0
2022_04_ARI_CAR,44.0
2022_04_NE_GB,40.5
2022_04_DEN_LV,45.5
2022_04_KC_TB,46.5
2022_04_LA_SF,42.0
