game_id,market_closing_total
2022_16_JAX_NYJ,36.5
2022_16_ATL_BAL,35.0
2022_16_DET_CAR,43.5
2022_16_BUF_CHI,40.0
2022_16_NO_CLE,32.0
2022_16_SEA_KC,50.5
2022_16_NYG_MIN,48.0
2022_16_CIN_NE,42.0
2022_16_HOU_TEN,34.0
2022_16_WAS_SF,37.5
2022_16_PHI_DAL,48.0
2022_16_LV_PIT,38.5
2022_16_GB_MIA,49.0
2022_16_DEN_LA,36.5
2022_16_TB_ARI,41.5
2022_16_LAC_IND,44.5
