game_id,market_closing_total
2022_12_BUF_DET,54.0
2022_12_NYG_DAL,45.5
2022_12_NE_MIN,42.5
2022_12_DEN_CAR,36.5
2022_12_TB_CLE,42.0
2022_12_BAL_JAX,43.0
2022_12_HOU_MIA,47.0
2022_12_CHI_NYJ,36.5
2022_12_CIN_TEN,43.0
2022_12_ATL_WAS,40.5
2022_12_LAC_ARI,48.5
2022_12_LV_SEA,47.5
2022_12_LA_KC,42.0
2022_12_NO_SF,44.0
2022_12_GB_PHI,46.0
2022_12_PIT_IND,40.0
