game_id,market_moneyline_home,market_moneyline_away
2017_08_MIA_BAL,-156,141
2017_08_OAK_BUF,-128,116
2017_08_IND_CIN,-500,423
2017_08_LAC_NE,-272,241
2017_08_CHI_NO,-350,305
2017_08_ATL_NYJ,248,-280
2017_08_SF_PHI,-750,604
2017_08_CAR_TB,-123,111
2017_08_HOU_SEA,-250,222
2017_08_DAL_WAS,151,-167
2017_08_PIT_DET,153,-170
2017_08_MIN_CLE,408,-480
2017_08_DEN_KC,-310,273
