game_id,market_moneyline_home,market_moneyline_away
2017_16_IND_BAL,-800,638
2017_16_MIN_GB,346,-400
2017_16_TB_CAR,-450,385
2017_16_CLE_CHI,-230,205
2017_16_DET_CIN,139,-154
2017_16_MIA_KC,-510,431
2017_16_BUF_NE,-510,431
2017_16_ATL_NO,-242,216
2017_16_LAC_NYJ,264,-300
2017_16_LA_TEN,205,-230
2017_16_DEN_WAS,-160,144
2017_16_JAX_SF,186,-208
2017_16_NYG_ARI,-173,156
2017_16_SEA_DAL,-213,191
2017_16_PIT_HOU,346,-400
2017_16_OAK_PHI,-420,361
