game_id,market_closing_total
2015_09_CLE_CIN,45.5
2015_09_MIA_BUF,44.0
2015_09_GB_CAR,45.5
2015_09_STL_MIN,40.0
2015_09_WAS_NE,51.5
2015_09_TEN_NO,50.0
2015_09_JAX_NYJ,42.0
2015_09_OAK_PIT,47.5
2015_09_ATL_SF,43.5
2015_09_NYG_TB,49.0
2015_09_DEN_IND,45.0
2015_09_PHI_DAL,43.5
2015_09_CHI_SD,49.0
