game_id,market_closing_total
2015_06_ATL_NO,52.0
2015_06_CIN_BUF,42.5
2015_06_DEN_CLE,41.5
2015_06_CHI_DET,45.0
2015_06_HOU_JAX,43.5
2015_06_KC_MIN,43.0
2015_06_WAS_NYJ,39.5
2015_06_ARI_PIT,45.0
2015_06_MIA_TEN,44.0
2015_06_CAR_SEA,41.0
2015_06_SD_GB,50.0
2015_06_BAL_SF,43.5
2015_06_NE_IND,53.5
2015_06_NYG_PHI,50.5
