game_id,market_closing_spread
2024_11_WAS_PHI,-4.5
2024_11_GB_CHI,6.0
2024_11_JAX_DET,-14.0
2024_11_LV_MIA,-8.0
2024_11_LA_NE,4.0
2024_11_CLE_NO,1.0
2024_11_IND_NYJ,-4.0
2024_11_BAL_PIT,3.0
2024_11_MIN_TEN,6.0
2024_11_ATL_DEN,-2.0
2024_11_SEA_SF,-6.0
2024_11_KC_BUF,-2.5
2024_11_CIN_LAC,-1.0
2024_11_HOU_DAL,7.5
