game_id,market_closing_spread
2024_03_NE_NYJ,-6.5
2024_03_NYG_CLE,-6.5
2024_03_CHI_IND,-1.5
2024_03_HOU_MIN,2.0
2024_03_PHI_NO,-2.5
2024_03_LAC_PIT,-3.0
2024_03_DEN_TB,-6.0
2024_03_GB_TEN,-3.0
2024_03_CAR_LV,-5.5
2024_03_MIA_SEA,-4.0
2024_03_DET_ARI,3.0
2024_03_BAL_DAL,1.5
2024_03_SF_LA,6.0
2024_03_KC_ATL,3.0
2024_03_JAX_BUF,-4.0
2024_03_WAS_CIN,-7.5
