game_id,market_closing_spread
2020_14_NE_LA,-5.0
2020_14_DEN_CAR,-4.0
2020_14_HOU_CHI,1.0
2020_14_DAL_CIN,3.0
2020_14_TEN_JAX,7.5
2020_14_KC_MIA,7.5
2020_14_ARI_NYG,3.0
2020_14_MIN_TB,-7.0
2020_14_IND_LV,2.5
2020_14_NYJ_SEA,-16.5
2020_14_GB_DET,9.5
2020_14_ATL_LAC,-1.0
2020_14_NO_PHI,7.5
2020_14_WAS_SF,-3.0
2020_14_PIT_BUF,-2.0
2020_14_BAL_CLE,3.0
