game_id,market_closing_spread
2020_12_HOU_DET,3.0
2020_12_WAS_DAL,-2.5
2020_12_LV_ATL,3.5
2020_12_LAC_BUF,-4.5
2020_12_NYG_CIN,6.5
2020_12_TEN_IND,-3.0
2020_12_CLE_JAX,7.5
2020_12_CAR_MIN,-3.0
2020_12_ARI_NE,1.0
2020_12_MIA_NYJ,7.5
2020_12_NO_DEN,17.0
2020_12_SF_LA,-5.0
2020_12_KC_TB,3.5
2020_12_CHI_GB,-7.5
2020_12_SEA_PHI,6.5
2020_12_BAL_PIT,-10.5
