game_id,market_closing_spread
2013_04_SF_STL,3.0
2013_04_BAL_BUF,4.0
2013_04_CIN_CLE,3.5
2013_04_CHI_DET,-3.0
2013_04_SEA_HOU,1.0
2013_04_IND_JAX,9.5
2013_04_NYG_KC,-3.5
2013_04_PIT_MIN,3.0
2013_04_ARI_TB,-2.5
2013_04_NYJ_TEN,-3.5
2013_04_PHI_DEN,-10.5
2013_04_WAS_OAK,3.5
2013_04_DAL_SD,1.0
2013_04_NE_ATL,-3.0
2013_04_MIA_NO,-7.0
