game_id,market_closing_spread
2013_14_HOU_JAX,3.0
2013_14_MIN_BAL,-6.0
2013_14_IND_CIN,-7.0
2013_14_ATL_GB,-3.5
2013_14_CLE_NE,-9.5
2013_14_OAK_NYJ,-3.0
2013_14_DET_PHI,-2.5
2013_14_MIA_PIT,-3.0
2013_14_BUF_TB,-3.0
2013_14_KC_WAS,3.5
2013_14_TEN_DEN,-13.0
2013_14_STL_ARI,-4.0
2013_14_NYG_SD,-4.5
2013_14_SEA_SF,-2.5
2013_14_CAR_NO,-3.0
2013_14_DAL_CHI,-2.0
