game_id,market_closing_spread
2013_02_NYJ_NE,-10.5
2013_02_STL_ATL,-4.0
2013_02_CLE_BAL,-5.5
2013_02_CAR_BUF,3.5
2013_02_MIN_CHI,-6.0
2013_02_WAS_GB,-9.0
2013_02_TEN_HOU,-7.5
2013_02_MIA_IND,-1.0
2013_02_DAL_KC,-3.0
2013_02_SD_PHI,-7.5
2013_02_DET_ARI,1.0
2013_02_NO_TB,3.0
2013_02_DEN_NYG,3.5
2013_02_JAX_OAK,-3.5
2013_02_SF_SEA,-3.0
2013_02_PIT_CIN,-7.0
