game_id,teams,home_score,away_score
2013_06_NYG_CHI,NYG@CHI,27,21
2013_06_GB_BAL,GB@BAL,17,19
2013_06_CIN_BUF,CIN@BUF,24,27
2013_06_DET_CLE,DET@CLE,17,31
2013_06_STL_HOU,STL@HOU,13,38
2013_06_OAK_KC,OAK@KC,24,7
2013_06_CAR_MIN,CAR@MIN,10,35
2013_06_PIT_NYJ,PIT@NYJ,6,19
2013_06_PHI_TB,PHI@TB,20,31
2013_06_JAX_DEN,JAX@DEN,35,19
2013_06_TEN_SEA,TEN@SEA,20,13
2013_06_NO_NE,NO@NE,30,27
2013_06_ARI_SF,ARI@SF,32,20
2013_06_WAS_DAL,WAS@DAL,31,16
2013_06_IND_SD,IND@SD,19,9
