game_id,teams,kickoff,stadium,home_team,away_team
2019_16_HOU_TB,HOU@TB,2019-12-21T13:00,Raymond James Stadium,TB,HOU
2019_16_BUF_NE,BUF@NE,2019-12-21T16:30,Gillette Stadium,NE,BUF
2019_16_LA_SF,LA@SF,2019-12-21T20:15,Levi's Stadium,SF,LA
2019_16_JAX_ATL,JAX@ATL,2019-12-22T13:00,Mercedes-Benz Stadium,ATL,JAX
2019_16_BAL_CLE,BAL@CLE,2019-12-22T13:00,FirstEnergy Stadium,CLE,BAL
2019_16_CAR_IND,CAR@IND,2019-12-22T13:00,Lucas Oil Stadium,IND,CAR
2019_16_CIN_MIA,CIN@MIA,2019-12-22T13:00,Hard Rock Stadium,MIA,CIN
2019_16_PIT_NYJ,PIT@NYJ,2019-12-22T13:00,MetLife Stadium,NYJ,PIT
2019_16_NO_TEN,NO@TEN,2019-12-22T13:00,Nissan Stadium,TEN,NO
2019_16_NYG_WAS,NYG@WAS,2019-12-22T13:00,FedExField,WAS,NYG
2019_16_DET_DEN,DET@DEN,2019-12-22T16:05,Empower Field at Mile High,DEN,DET
2019_16_OAK_LAC,OAK@LAC,2019-12-22T16:05,StubHub Center,LAC,OAK
2019_16_DAL_PHI,DAL@PHI,2019-12-22T16:25,Lincoln Financial Field,PHI,DAL
2019_16_ARI_SEA,ARI@SEA,2019-12-22T16:25,CenturyLink Field,SEA,ARI
2019_16_KC_CHI,KC@CHI,2019-12-22T20:20,Soldier Field,CHI,KC
2019_16_GB_MIN,GB@MIN,2019-12-23T20:15,U.S. Bank Stadium,MIN,GB
