game_id,teams,kickoff,stadium,home_team,away_team
2019_07_KC_DEN,KC@DEN,2019-10-17T20:20,Empower Field at Mile High,DEN,KC
2019_07_LA_ATL,LA@ATL,2019-10-20T13:00,Mercedes-Benz Stadium,ATL,LA
2019_07_MIA_BUF,MIA@BUF,2019-10-20T13:00,New Era Field,BUF,MIA
2019_07_JAX_CIN,JAX@CIN,2019-10-20T13:00,Paul Brown Stadium,CIN,JAX
2019_07_MIN_DET,MIN@DET,2019-10-20T13:00,Ford Field,DET,MIN
2019_07_OAK_GB,OAK@GB,2019-10-20T13:00,Lambeau Field,GB,OAK
2019_07_HOU_IND,HOU@IND,2019-10-20T13:00,Lucas Oil Stadium,IND,HOU
2019_07_ARI_NYG,ARI@NYG,2019-10-20T13:00,MetLife Stadium,NYG,ARI
2019_07_SF_WAS,SF@WAS,2019-10-20T13:00,FedExField,WAS,SF
2019_07_LAC_TEN,LAC@TEN,2019-10-20T16:05,Nissan Stadium,TEN,LAC
2019_07_NO_CHI,NO@CHI,2019-10-20T16:25,Soldier Field,CHI,NO
2019_07_BAL_SEA,BAL@SEA,2019-10-20T16:25,CenturyLink Field,SEA,BAL
2019_07_PHI_DAL,PHI@DAL,2019-10-20T20:20,AT&T Stadium,DAL,PHI
2019_07_NE_NYJ,NE@NYJ,2019-10-21T20:15,MetLife Stadium,NYJ,NE
