game_id,teams,kickoff,stadium,home_team,away_team
2019_06_NYG_NE,NYG@NE,2019-10-10T20:20,Gillette Stadium,NE,NYG
2019_06_CAR_TB,CAR@TB,2019-10-13T09:30,Tottenham Stadium,TB,CAR
2019_06_CIN_BAL,CIN@BAL,2019-10-13T13:00,M&T Bank Stadium,BAL,CIN
2019_06_SEA_CLE,SEA@CLE,2019-10-13T13:00,FirstEnergy Stadium,CLE,SEA
2019_06_NO_JAX,NO@JAX,2019-10-13T13:00,TIAA Bank Stadium,JAX,NO
2019_06_HOU_KC,HOU@KC,2019-10-13T13:00,Arrowhead Stadium,KC,HOU
2019_06_WAS_MIA,WAS@MIA,2019-10-13T13:00,Hard Rock Stadium,MIA,WAS
2019_06_PHI_MIN,PHI@MIN,2019-10-13T13:00,U.S. Bank Stadium,MIN,PHI
2019_06_ATL_ARI,ATL@ARI,2019-10-13T16:05,State Farm Stadium,ARI,ATL
2019_06_SF_LA,SF@LA,2019-10-13T16:05,Los Angeles Memorial Coliseum,LA,SF
2019_06_TEN_DEN,TEN@DEN,2019-10-13T16:25,Empower Field at Mile High,DEN,TEN
2019_06_DAL_NYJ,DAL@NYJ,2019-10-13T16:25,MetLife Stadium,NYJ,DAL
2019_06_PIT_LAC,PIT@LAC,2019-10-13T20:20,StubHub Center,LAC,PIT
2019_06_DET_GB,DET@GB,2019-10-14T20:15,Lambeau Field,GB,DET
