game_id,teams,kickoff,stadium,home_team,away_team
2019_11_PIT_CLE,PIT@CLE,2019-11-14T20:20,FirstEnergy Stadium,CLE,PIT
2019_11_HOU_BAL,HOU@BAL,2019-11-17T13:00,M&T Bank Stadium,BAL,HOU
2019_11_ATL_CAR,ATL@CAR,2019-11-17T13:00,Bank of America Stadium,CAR,ATL
2019_11_DAL_DET,DAL@DET,2019-11-17T13:00,Ford Field,DET,DAL
2019_11_JAX_IND,JAX@IND,2019-11-17T13:00,Lucas Oil Stadium,IND,JAX
2019_11_BUF_MIA,BUF@MIA,2019-11-17T13:00,Hard Rock Stadium,MIA,BUF
2019_11_DEN_MIN,DEN@MIN,2019-11-17T13:00,U.S. Bank Stadium,MIN,DEN
2019_11_NO_TB,NO@TB,2019-11-17T13:00,Raymond James Stadium,TB,NO
2019_11_NYJ_WAS,NYJ@WAS,2019-11-17T13:00,FedExField,WAS,NYJ
2019_11_ARI_SF,ARI@SF,2019-11-17T16:05,Levi's Stadium,SF,ARI
2019_11_CIN_OAK,CIN@OAK,2019-11-17T16:25,Ring Central Coliseum,OAK,CIN
2019_11_NE_PHI,NE@PHI,2019-11-17T16:25,Lincoln Financial Field,PHI,NE
2019_11_CHI_LA,CHI@LA,2019-11-17T20:20,Los Angeles Memorial Coliseum,LA,CHI
2019_11_KC_LAC,KC@LAC,2019-11-18T20:15,Azteca Stadium,LAC,KC
