game_id,teams,kickoff,stadium,home_team,away_team
2019_08_WAS_MIN,WAS@MIN,2019-10-24T20:20,U.S. Bank Stadium,MIN,WAS
2019_08_SEA_ATL,SEA@ATL,2019-10-27T13:00,Mercedes-Benz Stadium,ATL,SEA
2019_08_PHI_BUF,PHI@BUF,2019-10-27T13:00,New Era Field,BUF,PHI
2019_08_LAC_CHI,LAC@CHI,2019-10-27T13:00,Soldier Field,CHI,LAC
2019_08_NYG_DET,NYG@DET,2019-10-27T13:00,Ford Field,DET,NYG
2019_08_DEN_IND,DEN@IND,2019-10-27T13:00,Lucas Oil Stadium,IND,DEN
2019_08_NYJ_JAX,NYJ@JAX,2019-10-27T13:00,TIAA Bank Stadium,JAX,NYJ
2019_08_CIN_LA,CIN@LA,2019-10-27T13:00,Wembley Stadium,LA,CIN
2019_08_ARI_NO,ARI@NO,2019-10-27T13:00,Mercedes-Benz Superdome,NO,ARI
2019_08_TB_TEN,TB@TEN,2019-10-27T13:00,Nissan Stadium,TEN,TB
2019_08_CAR_SF,CAR@SF,2019-10-27T16:05,Levi's Stadium,SF,CAR
2019_08_OAK_HOU,OAK@HOU,2019-10-27T16:25,NRG Stadium,HOU,OAK
2019_08_CLE_NE,CLE@NE,2019-10-27T16:25,Gillette Stadium,NE,CLE
2019_08_GB_KC,GB@KC,2019-10-27T20:20,Arrowhead Stadium,KC,GB
2019_08_MIA_PIT,MIA@PIT,2019-10-28T20:15,Heinz Field,PIT,MIA
