game_id,market_closing_total
2011_06_CAR_ATL,49.0
2011_06_IND_CIN,40.0
2011_06_SF_DET,45.0
2011_06_STL_GB,47.0
2011_06_BUF_NYG,49.0
2011_06_JAX_PIT,40.0
2011_06_PHI_WAS,46.5
2011_06_HOU_BAL,43.5
2011_06_CLE_OAK,44.5
2011_06_DAL_NE,54.5
2011_06_NO_TB,49.5
2011_06_MIN_CHI,41.5
2011_06_MIA_NYJ,41.5
