game_id,market_closing_total
2011_14_CLE_PIT,40.0
2011_14_IND_BAL,41.5
2011_14_ATL_CAR,48.0
2011_14_HOU_CIN,37.5
2011_14_MIN_DET,48.0
2011_14_TB_JAX,41.5
2011_14_PHI_MIA,44.5
2011_14_KC_NYJ,35.5
2011_14_NO_TEN,47.5
2011_14_NE_WAS,46.5
2011_14_SF_ARI,39.0
2011_14_CHI_DEN,35.0
2011_14_OAK_GB,49.5
2011_14_BUF_SD,49.5
2011_14_NYG_DAL,48.5
2011_14_STL_SEA,38.0
