game_id,market_moneyline_home,market_moneyline_away
2024_14_GB_DET,-170,142
2024_14_NYJ_MIA,-298,240
2024_14_ATL_MIN,-250,205
2024_14_NO_NYG,200,-245
2024_14_CAR_PHI,-950,625
2024_14_CLE_PIT,-258,210
2024_14_LV_TB,-325,260
2024_14_JAX_TEN,-170,142
2024_14_SEA_ARI,-175,145
2024_14_BUF_LA,160,-192
2024_14_CHI_SF,-162,136
2024_14_LAC_KC,-238,195
2024_14_CIN_DAL,190,-230
