game_id,market_moneyline_home,market_moneyline_away
2024_16_DEN_LAC,-148,124
2024_16_HOU_KC,-180,150
2024_16_PIT_BAL,-345,275
2024_16_NYG_ATL,-550,410
2024_16_ARI_CAR,200,-245
2024_16_DET_CHI,270,-340
2024_16_CLE_CIN,-575,425
2024_16_TEN_IND,-198,164
2024_16_LA_NYJ,136,-162
2024_16_PHI_WAS,180,-218
2024_16_MIN_SEA,124,-148
2024_16_NE_BUF,-1100,700
2024_16_JAX_LV,-130,110
2024_16_SF_MIA,105,-125
2024_16_TB_DAL,180,-218
2024_16_NO_GB,-950,625
