game_id,market_moneyline_home,market_moneyline_away
2024_01_BAL_KC,-148,124
2024_01_GB_PHI,-130,110
2024_01_PIT_ATL,-192,160
2024_01_ARI_BUF,-310,250
2024_01_TEN_CHI,-198,164
2024_01_NE_CIN,-375,295
2024_01_HOU_IND,130,-155
2024_01_JAX_MIA,-180,150
2024_01_CAR_NO,-192,160
2024_01_MIN_NYG,-105,-115
2024_01_LV_LAC,-155,130
2024_01_DEN_SEA,-278,225
2024_01_DAL_CLE,-130,110
2024_01_WAS_TB,-198,164
2024_01_LA_DET,-225,185
2024_01_NYJ_SF,-180,150
