game_id,market_moneyline_home,market_moneyline_away
2024_18_CLE_BAL,-2400,1200
2024_18_CIN_PIT,124,-148
2024_18_CAR_ATL,-380,300
2024_18_WAS_DAL,250,-310
2024_18_CHI_GB,-410,320
2024_18_JAX_IND,-180,150
2024_18_BUF_NE,140,-166
2024_18_NYG_PHI,-155,130
2024_18_NO_TB,-1050,675
2024_18_HOU_TEN,-142,120
2024_18_SF_ARI,-192,160
2024_18_KC_DEN,-485,370
2024_18_SEA_LA,285,-360
2024_18_LAC_LV,275,-345
2024_18_MIA_NYJ,-122,102
2024_18_MIN_DET,-148,124
