game_id,market_moneyline_home,market_moneyline_away
2024_06_SF_SEA,164,-198
2024_06_JAX_CHI,100,-120
2024_06_WAS_BAL,-285,230
2024_06_ARI_GB,-238,195
2024_06_HOU_NE,215,-265
2024_06_TB_NO,145,-175
2024_06_CLE_PHI,-425,330
2024_06_IND_TEN,-135,114
2024_06_LAC_DEN,130,-155
2024_06_PIT_LV,150,-180
2024_06_ATL_CAR,210,-258
2024_06_DET_DAL,150,-180
2024_06_CIN_NYG,190,-230
2024_06_BUF_NYJ,102,-122
