game_id,market_moneyline_home,market_moneyline_away
2024_04_DAL_NYG,205,-250
2024_04_NO_ATL,-142,120
2024_04_CIN_CAR,170,-205
2024_04_LA_CHI,-162,136
2024_04_MIN_GB,-135,114
2024_04_JAX_HOU,-238,195
2024_04_PIT_IND,110,-130
2024_04_DEN_NYJ,-425,330
2024_04_PHI_TB,-105,-115
2024_04_WAS_ARI,-180,150
2024_04_NE_SF,-550,410
2024_04_KC_LAC,275,-345
2024_04_CLE_LV,114,-135
2024_04_BUF_BAL,-135,114
2024_04_TEN_MIA,-135,114
2024_04_SEA_DET,-185,154
