game_id,teams,kickoff,stadium,home_team,away_team
2023_01_DET_KC,DET@KC,2023-09-07T20:20,GEHA Field at Arrowhead Stadium,KC,DET
2023_01_CAR_ATL,CAR@ATL,2023-09-10T13:00,Mercedes-Benz Stadium,ATL,CAR
2023_01_HOU_BAL,HOU@BAL,2023-09-10T13:00,M&T Bank Stadium,BAL,HOU
2023_01_CIN_CLE,CIN@CLE,2023-09-10T13:00,FirstEnergy Stadium,CLE,CIN
2023_01_JAX_IND,JAX@IND,2023-09-10T13:00,Lucas Oil Stadium,IND,JAX
2023_01_TB_MIN,TB@MIN,2023-09-10T13:00,U.S. Bank Stadium,MIN,TB
2023_01_TEN_NO,TEN@NO,2023-09-10T13:00,Mercedes-Benz Superdome,NO,TEN
2023_01_SF_PIT,SF@PIT,2023-09-10T13:00,Acrisure Stadium,PIT,SF
2023_01_ARI_WAS,ARI@WAS,2023-09-10T13:00,FedExField,WAS,ARI
2023_01_GB_CHI,GB@CHI,2023-09-10T16:25,Soldier Field,CHI,GB
2023_01_LV_DEN,LV@DEN,2023-09-10T16:25,Empower Field at Mile High,DEN,LV
2023_01_MIA_LAC,MIA@LAC,2023-09-10T16:25,SoFi Stadium,LAC,MIA
2023_01_PHI_NE,PHI@NE,2023-09-10T16:25,Gillette Stadium,NE,PHI
2023_01_LA_SEA,LA@SEA,2023-09-10T16:25,Lumen Field,SEA,LA
2023_01_DAL_NYG,DAL@NYG,2023-09-10T20:20,MetLife Stadium,NYG,DAL
2023_01_BUF_NYJ,BUF@NYJ,2023-09-11T20:15,MetLife Stadium,NYJ,BUF
