game_id,teams,kickoff,stadium,home_team,away_team
2023_14_NE_PIT,NE@PIT,2023-12-07T20:15,Acrisure Stadium,PIT,NE
2023_14_TB_ATL,TB@ATL,2023-12-10T13:00,Mercedes-Benz Stadium,ATL,TB
2023_14_LA_BAL,LA@BAL,2023-12-10T13:00,M&T Bank Stadium,BAL,LA
2023_14_DET_CHI,DET@CHI,2023-12-10T13:00,Soldier Field,CHI,DET
2023_14_IND_CIN,IND@CIN,2023-12-10T13:00,Paycor Stadium,CIN,IND
2023_14_JAX_CLE,JAX@CLE,2023-12-10T13:00,FirstEnergy Stadium,CLE,JAX
2023_14_CAR_NO,CAR@NO,2023-12-10T13:00,Mercedes-Benz Superdome,NO,CAR
2023_14_HOU_NYJ,HOU@NYJ,2023-12-10T13:00,MetLife Stadium,NYJ,HOU
2023_14_MIN_LV,MIN@LV,2023-12-10T16:05,Allegiant Stadium,LV,MIN
2023_14_SEA_SF,SEA@SF,2023-12-10T16:05,Levi's Stadium,SF,SEA
2023_14_BUF_KC,BUF@KC,2023-12-10T16:25,GEHA Field at Arrowhead Stadium,KC,BUF
2023_14_DEN_LAC,DEN@LAC,2023-12-10T16:25,SoFi Stadium,LAC,DEN
2023_14_PHI_DAL,PHI@DAL,2023-12-10T20:20,AT&T Stadium,DAL,PHI
2023_14_TEN_MIA,TEN@MIA,2023-12-11T20:15,Hard Rock Stadium,MIA,TEN
2023_14_GB_NYG,GB@NYG,2023-12-11T20:15,MetLife Stadium,NYG,GB
