game_id,teams,kickoff,stadium,home_team,away_team
2023_15_LAC_LV,LAC@LV,2023-12-14T20:15,Allegiant Stadium,LV,LAC
2023_15_MIN_CIN,MIN@CIN,2023-12-16T13:00,Paycor Stadium,CIN,MIN
2023_15_PIT_IND,PIT@IND,2023-12-16T16:30,Lucas Oil Stadium,IND,PIT
2023_15_DEN_DET,DEN@DET,2023-12-16T20:15,Ford Field,DET,DEN
2023_15_ATL_CAR,ATL@CAR,2023-12-17T13:00,Bank of America Stadium,CAR,ATL
2023_15_CHI_CLE,CHI@CLE,2023-12-17T13:00,FirstEnergy Stadium,CLE,CHI
2023_15_TB_GB,TB@GB,2023-12-17T13:00,Lambeau Field,GB,TB
2023_15_NYJ_MIA,NYJ@MIA,2023-12-17T13:00,Hard Rock Stadium,MIA,NYJ
2023_15_KC_NE,KC@NE,2023-12-17T13:00,Gillette Stadium,NE,KC
2023_15_NYG_NO,NYG@NO,2023-12-17T13:00,Mercedes-Benz Superdome,NO,NYG
2023_15_HOU_TEN,HOU@TEN,2023-12-17T13:00,Nissan Stadium,TEN,HOU
2023_15_SF_ARI,SF@ARI,2023-12-17T16:05,State Farm Stadium,ARI,SF
2023_15_WAS_LA,WAS@LA,2023-12-17T16:05,SoFi Stadium,LA,WAS
2023_15_DAL_BUF,DAL@BUF,2023-12-17T16:25,New Era Field,BUF,DAL
2023_15_BAL_JAX,BAL@JAX,2023-12-17T20:20,TIAA Bank Stadium,JAX,BAL
2023_15_PHI_SEA,PHI@SEA,2023-12-18T20:15,Lumen Field,SEA,PHI
