game_id,teams,kickoff,stadium,home_team,away_team
2023_03_NYG_SF,NYG@SF,2023-09-21T20:15,Levi's Stadium,SF,NYG
2023_03_IND_BAL,IND@BAL,2023-09-24T13:00,M&T Bank Stadium,BAL,IND
2023_03_TEN_CLE,TEN@CLE,2023-09-24T13:00,FirstEnergy Stadium,CLE,TEN
2023_03_ATL_DET,ATL@DET,2023-09-24T13:00,Ford Field,DET,ATL
2023_03_NO_GB,NO@GB,2023-09-24T13:00,Lambeau Field,GB,NO
2023_03_HOU_JAX,HOU@JAX,2023-09-24T13:00,TIAA Bank Stadium,JAX,HOU
2023_03_DEN_MIA,DEN@MIA,2023-09-24T13:00,Hard Rock Stadium,MIA,DEN
2023_03_LAC_MIN,LAC@MIN,2023-09-24T13:00,U.S. Bank Stadium,MIN,LAC
2023_03_NE_NYJ,NE@NYJ,2023-09-24T13:00,MetLife Stadium,NYJ,NE
2023_03_BUF_WAS,BUF@WAS,2023-09-24T13:00,FedExField,WAS,BUF
2023_03_CAR_SEA,CAR@SEA,2023-09-24T16:05,Lumen Field,SEA,CAR
2023_03_DAL_ARI,DAL@ARI,2023-09-24T16:25,State Farm Stadium,ARI,DAL
2023_03_CHI_KC,CHI@KC,2023-09-24T16:25,GEHA Field at Arrowhead Stadium,KC,CHI
2023_03_PIT_LV,PIT@LV,2023-09-24T20:20,Allegiant Stadium,LV,PIT
2023_03_PHI_TB,PHI@TB,2023-09-25T19:15,Raymond James Stadium,TB,PHI
2023_03_LA_CIN,LA@CIN,2023-09-25T20:15,Paycor Stadium,CIN,LA
