game_id,teams,kickoff,stadium,home_team,away_team
2023_09_TEN_PIT,TEN@PIT,2023-11-02T20:15,Acrisure Stadium,PIT,TEN
2023_09_MIA_KC,MIA@KC,2023-11-05T09:30,Deutsche Bank Park,KC,MIA
2023_09_MIN_ATL,MIN@ATL,2023-11-05T13:00,Mercedes-Benz Stadium,ATL,MIN
2023_09_SEA_BAL,SEA@BAL,2023-11-05T13:00,M&T Bank Stadium,BAL,SEA
2023_09_ARI_CLE,ARI@CLE,2023-11-05T13:00,FirstEnergy Stadium,CLE,ARI
2023_09_LA_GB,LA@GB,2023-11-05T13:00,Lambeau Field,GB,LA
2023_09_TB_HOU,TB@HOU,2023-11-05T13:00,NRG Stadium,HOU,TB
2023_09_WAS_NE,WAS@NE,2023-11-05T13:00,Gillette Stadium,NE,WAS
2023_09_CHI_NO,CHI@NO,2023-11-05T13:00,Mercedes-Benz Superdome,NO,CHI
2023_09_IND_CAR,IND@CAR,2023-11-05T16:05,Bank of America Stadium,CAR,IND
2023_09_NYG_LV,NYG@LV,2023-11-05T16:25,Allegiant Stadium,LV,NYG
2023_09_DAL_PHI,DAL@PHI,2023-11-05T16:25,Lincoln Financial Field,PHI,DAL
2023_09_BUF_CIN,BUF@CIN,2023-11-05T20:20,Paycor Stadium,CIN,BUF
2023_09_LAC_NYJ,LAC@NYJ,2023-11-06T20:15,MetLife Stadium,NYJ,LAC
