game_id,market_closing_spread
2019_14_DAL_CHI,3.0
2019_14_CAR_ATL,-3.5
2019_14_BAL_BUF,6.5
2019_14_CIN_CLE,-6.5
2019_14_WAS_GB,-13.0
2019_14_DEN_HOU,-8.0
2019_14_DET_MIN,-12.0
2019_14_SF_NO,-1.0
2019_14_MIA_NYJ,-5.0
2019_14_IND_TB,-3.0
2019_14_LAC_JAX,3.5
2019_14_PIT_ARI,2.5
2019_14_KC_NE,-3.0
2019_14_TEN_OAK,3.0
2019_14_SEA_LA,-1.0
2019_14_NYG_PHI,-9.5
