game_id,market_closing_spread
2019_06_NYG_NE,-16.5
2019_06_CAR_TB,2.0
2019_06_CIN_BAL,-10.5
2019_06_SEA_CLE,-1.0
2019_06_NO_JAX,-2.5
2019_06_HOU_KC,-3.5
2019_06_WAS_MIA,6.0
2019_06_PHI_MIN,-3.5
2019_06_ATL_ARI,3.0
2019_06_SF_LA,-3.0
2019_06_TEN_DEN,-1.0
2019_06_DAL_NYJ,7.0
2019_06_PIT_LAC,-6.0
2019_06_DET_GB,-3.5
