game_id,market_closing_spread
2019_07_KC_DEN,3.0
2019_07_LA_ATL,3.0
2019_07_MIA_BUF,-17.0
2019_07_JAX_CIN,4.0
2019_07_MIN_DET,2.5
2019_07_OAK_GB,-5.5
2019_07_HOU_IND,-1.5
2019_07_ARI_NYG,-3.5
2019_07_SF_WAS,10.0
2019_07_LAC_TEN,-3.0
2019_07_NO_CHI,-4.0
2019_07_BAL_SEA,-3.0
2019_07_PHI_DAL,-3.0
2019_07_NE_NYJ,9.5
