game_id,market_moneyline_home,market_moneyline_away
2018_15_LAC_KC,-194,174
2018_15_HOU_NYJ,253,-286
2018_15_CLE_DEN,-128,116
2018_15_ARI_ATL,-382,332
2018_15_TB_BAL,-378,328
2018_15_DET_BUF,-146,132
2018_15_GB_CHI,-248,221
2018_15_OAK_CIN,-155,140
2018_15_DAL_IND,-172,155
2018_15_WAS_JAX,-338,296
2018_15_MIA_MIN,-356,311
2018_15_TEN_NYG,112,-123
2018_15_SEA_SF,186,-207
2018_15_NE_PIT,117,-129
2018_15_PHI_LA,-800,590
2018_15_NO_CAR,221,-248
