game_id,market_moneyline_home,market_moneyline_away
2018_13_NO_DAL,275,-313
2018_13_BAL_ATL,-147,133
2018_13_DEN_CIN,160,-178
2018_13_LA_DET,385,-450
2018_13_ARI_GB,-729,548
2018_13_CLE_HOU,-246,219
2018_13_IND_JAX,179,-199
2018_13_BUF_MIA,-180,162
2018_13_CHI_NYG,166,-185
2018_13_CAR_TB,166,-185
2018_13_KC_OAK,593,-769
2018_13_NYJ_TEN,-431,370
2018_13_MIN_NE,-244,217
2018_13_SF_SEA,-500,411
2018_13_LAC_PIT,-185,166
2018_13_WAS_PHI,-239,213
