game_id,market_moneyline_home,market_moneyline_away
2011_05_PHI_BUF,143,-158
2011_05_NO_CAR,252,-285
2011_05_OAK_HOU,-220,197
2011_05_KC_IND,-115,104
2011_05_CIN_JAX,123,-136
2011_05_ARI_MIN,-190,171
2011_05_SEA_NYG,-450,385
2011_05_TEN_PIT,-173,156
2011_05_TB_SF,-140,127
2011_05_SD_DEN,171,-190
2011_05_NYJ_NE,-360,314
2011_05_GB_ATL,221,-248
2011_05_CHI_DET,-280,248
