game_id,market_moneyline_home,market_moneyline_away
2011_02_OAK_BUF,-190,171
2011_02_GB_CAR,453,-539
2011_02_KC_DET,-325,285
2011_02_CLE_IND,109,-120
2011_02_TB_MIN,-112,102
2011_02_CHI_NO,-228,204
2011_02_JAX_NYJ,-380,330
2011_02_SEA_PIT,-750,604
2011_02_BAL_TEN,216,-242
2011_02_ARI_WAS,-215,193
2011_02_DAL_SF,151,-167
2011_02_CIN_DEN,-170,153
2011_02_HOU_MIA,137,-151
2011_02_SD_NE,-275,244
2011_02_PHI_ATL,120,-133
2011_02_STL_NYG,-310,273
