game_id,market_closing_spread
2012_10_IND_JAX,3.0
2012_10_OAK_BAL,-9.5
2012_10_DEN_CAR,3.5
2012_10_NYG_CIN,3.5
2012_10_TEN_MIA,-6.5
2012_10_DET_MIN,3.0
2012_10_BUF_NE,-13.5
2012_10_ATL_NO,1.0
2012_10_SD_TB,-3.0
2012_10_NYJ_SEA,-5.0
2012_10_DAL_PHI,1.0
2012_10_STL_SF,-13.5
2012_10_HOU_CHI,-1.0
2012_10_KC_PIT,-12.5
