game_id,teams,kickoff,stadium,home_team,away_team
2012_13_NO_ATL,NO@ATL,2012-11-29T20:20,Georgia Dome,ATL,NO
2012_13_JAX_BUF,JAX@BUF,2012-12-02T13:00,Ralph Wilson Stadium,BUF,JAX
2012_13_SEA_CHI,SEA@CHI,2012-12-02T13:00,Soldier Field,CHI,SEA
2012_13_IND_DET,IND@DET,2012-12-02T13:00,Ford Field,DET,IND
2012_13_MIN_GB,MIN@GB,2012-12-02T13:00,Lambeau Field,GB,MIN
2012_13_CAR_KC,CAR@KC,2012-12-02T13:00,Arrowhead Stadium,KC,CAR
2012_13_NE_MIA,NE@MIA,2012-12-02T13:00,Sun Life Stadium,MIA,NE
2012_13_ARI_NYJ,ARI@NYJ,2012-12-02T13:00,MetLife Stadium,NYJ,ARI
2012_13_SF_STL,SF@STL,2012-12-02T13:00,Edward Jones Dome,STL,SF
2012_13_HOU_TEN,HOU@TEN,2012-12-02T13:00,LP Field,TEN,HOU
2012_13_TB_DEN,TB@DEN,2012-12-02T16:05,Sports Authority Field at Mile High,DEN,TB
2012_13_PIT_BAL,PIT@BAL,2012-12-02T16:25,M&T Bank Stadium,BAL,PIT
2012_13_CLE_OAK,CLE@OAK,2012-12-02T16:25,O.co Coliseum,OAK,CLE
2012_13_CIN_SD,CIN@SD,2012-12-02T16:25,Qualcomm Stadium,SD,CIN
2012_13_PHI_DAL,PHI@DAL,2012-12-02T20:20,Cowboys Stadium,DAL,PHI
2012_13_NYG_WAS,NYG@WAS,2012-12-03T20:30,FedExField,WAS,NYG
