game_id,teams,kickoff,stadium,home_team,away_team
2012_06_PIT_TEN,PIT@TEN,2012-10-11T20:20,LP Field,TEN,PIT
2012_06_OAK_ATL,OAK@ATL,2012-10-14T13:00,Georgia Dome,ATL,OAK
2012_06_DAL_BAL,DAL@BAL,2012-10-14T13:00,M&T Bank Stadium,BAL,DAL
2012_06_CIN_CLE,CIN@CLE,2012-10-14T13:00,Cleveland Browns Stadium,CLE,CIN
2012_06_STL_MIA,STL@MIA,2012-10-14T13:00,Sun Life Stadium,MIA,STL
2012_06_IND_NYJ,IND@NYJ,2012-10-14T13:00,MetLife Stadium,NYJ,IND
2012_06_DET_PHI,DET@PHI,2012-10-14T13:00,Lincoln Financial Field,PHI,DET
2012_06_KC_TB,KC@TB,2012-10-14T13:00,Raymond James Stadium,TB,KC
2012_06_BUF_ARI,BUF@ARI,2012-10-14T16:05,University of Phoenix Stadium,ARI,BUF
2012_06_NE_SEA,NE@SEA,2012-10-14T16:05,CenturyLink Field,SEA,NE
2012_06_NYG_SF,NYG@SF,2012-10-14T16:25,Candlestick Park,SF,NYG
2012_06_MIN_WAS,MIN@WAS,2012-10-14T16:25,FedExField,WAS,MIN
2012_06_GB_HOU,GB@HOU,2012-10-14T20:20,Reliant Stadium,HOU,GB
2012_06_DEN_SD,DEN@SD,2012-10-15T20:30,Qualcomm Stadium,SD,DEN
