game_id,teams,kickoff,stadium,home_team,away_team
2012_01_DAL_NYG,DAL@NYG,2012-09-05T20:30,MetLife Stadium,NYG,DAL
2012_01_IND_CHI,IND@CHI,2012-09-09T13:00,Soldier Field,CHI,IND
2012_01_PHI_CLE,PHI@CLE,2012-09-09T13:00,Cleveland Browns Stadium,CLE,PHI
2012_01_STL_DET,STL@DET,2012-09-09T13:00,Ford Field,DET,STL
2012_01_MIA_HOU,MIA@HOU,2012-09-09T13:00,Reliant Stadium,HOU,MIA
2012_01_ATL_KC,ATL@KC,2012-09-09T13:00,Arrowhead Stadium,KC,ATL
2012_01_JAX_MIN,JAX@MIN,2012-09-09T13:00,Mall of America Field,MIN,JAX
2012_01_WAS_NO,WAS@NO,2012-09-09T13:00,Mercedes-Benz Superdome,NO,WAS
2012_01_BUF_NYJ,BUF@NYJ,2012-09-09T13:00,MetLife Stadium,NYJ,BUF
2012_01_NE_TEN,NE@TEN,2012-09-09T13:00,LP Field,TEN,NE
2012_01_SEA_ARI,SEA@ARI,2012-09-09T16:25,University of Phoenix Stadium,ARI,SEA
2012_01_SF_GB,SF@GB,2012-09-09T16:25,Lambeau Field,GB,SF
2012_01_CAR_TB,CAR@TB,2012-09-09T16:25,Raymond James Stadium,TB,CAR
2012_01_PIT_DEN,PIT@DEN,2012-09-09T20:20,Sports Authority Field at Mile High,DEN,PIT
2012_01_CIN_BAL,CIN@BAL,2012-09-10T19:00,M&T Bank Stadium,BAL,CIN
2012_01_SD_OAK,SD@OAK,2012-09-10T22:15,O.co Coliseum,OAK,SD
