game_id,teams,kickoff,stadium,home_team,away_team
2012_02_CHI_GB,CHI@GB,2012-09-13T20:20,Lambeau Field,GB,CHI
2012_02_KC_BUF,KC@BUF,2012-09-16T13:00,Ralph Wilson Stadium,BUF,KC
2012_02_NO_CAR,NO@CAR,2012-09-16T13:00,Bank of America Stadium,CAR,NO
2012_02_CLE_CIN,CLE@CIN,2012-09-16T13:00,Paul Brown Stadium,CIN,CLE
2012_02_MIN_IND,MIN@IND,2012-09-16T13:00,Lucas Oil Stadium,IND,MIN
2012_02_HOU_JAX,HOU@JAX,2012-09-16T13:00,EverBank Field,JAX,HOU
2012_02_OAK_MIA,OAK@MIA,2012-09-16T13:00,Sun Life Stadium,MIA,OAK
2012_02_ARI_NE,ARI@NE,2012-09-16T13:00,Gillette Stadium,NE,ARI
2012_02_TB_NYG,TB@NYG,2012-09-16T13:00,MetLife Stadium,NYG,TB
2012_02_BAL_PHI,BAL@PHI,2012-09-16T13:00,Lincoln Financial Field,PHI,BAL
2012_02_DAL_SEA,DAL@SEA,2012-09-16T16:05,CenturyLink Field,SEA,DAL
2012_02_WAS_STL,WAS@STL,2012-09-16T16:05,Edward Jones Dome,STL,WAS
2012_02_NYJ_PIT,NYJ@PIT,2012-09-16T16:25,Heinz Field,PIT,NYJ
2012_02_TEN_SD,TEN@SD,2012-09-16T16:25,Qualcomm Stadium,SD,TEN
2012_02_DET_SF,DET@SF,2012-09-16T20:20,Candlestick Park,SF,DET
2012_02_DEN_ATL,DEN@ATL,2012-09-17T20:30,Georgia Dome,ATL,DEN
