game_id,teams,kickoff,stadium,home_team,away_team
2012_17_TB_ATL,TB@ATL,2012-12-30T13:00,Georgia Dome,ATL,TB
2012_17_NYJ_BUF,NYJ@BUF,2012-12-30T13:00,Ralph Wilson Stadium,BUF,NYJ
2012_17_BAL_CIN,BAL@CIN,2012-12-30T13:00,Paul Brown Stadium,CIN,BAL
2012_17_CHI_DET,CHI@DET,2012-12-30T13:00,Ford Field,DET,CHI
2012_17_HOU_IND,HOU@IND,2012-12-30T13:00,Lucas Oil Stadium,IND,HOU
2012_17_CAR_NO,CAR@NO,2012-12-30T13:00,Mercedes-Benz Superdome,NO,CAR
2012_17_PHI_NYG,PHI@NYG,2012-12-30T13:00,MetLife Stadium,NYG,PHI
2012_17_CLE_PIT,CLE@PIT,2012-12-30T13:00,Heinz Field,PIT,CLE
2012_17_JAX_TEN,JAX@TEN,2012-12-30T13:00,LP Field,TEN,JAX
2012_17_KC_DEN,KC@DEN,2012-12-30T16:25,Sports Authority Field at Mile High,DEN,KC
2012_17_GB_MIN,GB@MIN,2012-12-30T16:25,Mall of America Field,MIN,GB
2012_17_MIA_NE,MIA@NE,2012-12-30T16:25,Gillette Stadium,NE,MIA
2012_17_OAK_SD,OAK@SD,2012-12-30T16:25,Qualcomm Stadium,SD,OAK
2012_17_STL_SEA,STL@SEA,2012-12-30T16:25,CenturyLink Field,SEA,STL
2012_17_ARI_SF,ARI@SF,2012-12-30T16:25,Candlestick Park,SF,ARI
2012_17_DAL_WAS,DAL@WAS,2012-12-30T20:20,FedExField,WAS,DAL
