game_id,teams,kickoff,stadium,home_team,away_team
2012_07_SEA_SF,SEA@SF,2012-10-18T20:20,Candlestick Park,SF,SEA
2012_07_TEN_BUF,TEN@BUF,2012-10-21T13:00,Ralph Wilson Stadium,BUF,TEN
2012_07_DAL_CAR,DAL@CAR,2012-10-21T13:00,Bank of America Stadium,CAR,DAL
2012_07_BAL_HOU,BAL@HOU,2012-10-21T13:00,Reliant Stadium,HOU,BAL
2012_07_CLE_IND,CLE@IND,2012-10-21T13:00,Lucas Oil Stadium,IND,CLE
2012_07_ARI_MIN,ARI@MIN,2012-10-21T13:00,Mall of America Field,MIN,ARI
2012_07_WAS_NYG,WAS@NYG,2012-10-21T13:00,MetLife Stadium,NYG,WAS
2012_07_GB_STL,GB@STL,2012-10-21T13:00,Edward Jones Dome,STL,GB
2012_07_NO_TB,NO@TB,2012-10-21T13:00,Raymond James Stadium,TB,NO
2012_07_NYJ_NE,NYJ@NE,2012-10-21T16:25,Gillette Stadium,NE,NYJ
2012_07_JAX_OAK,JAX@OAK,2012-10-21T16:25,O.co Coliseum,OAK,JAX
2012_07_PIT_CIN,PIT@CIN,2012-10-21T20:20,Paul Brown Stadium,CIN,PIT
2012_07_DET_CHI,DET@CHI,2012-10-22T20:30,Soldier Field,CHI,DET
