game_id,teams,kickoff,stadium,home_team,away_team
2012_05_ARI_STL,ARI@STL,2012-10-04T20:20,Edward Jones Dome,STL,ARI
2012_05_MIA_CIN,MIA@CIN,2012-10-07T13:00,Paul Brown Stadium,CIN,MIA
2012_05_GB_IND,GB@IND,2012-10-07T13:00,Lucas Oil Stadium,IND,GB
2012_05_BAL_KC,BAL@KC,2012-10-07T13:00,Arrowhead Stadium,KC,BAL
2012_05_CLE_NYG,CLE@NYG,2012-10-07T13:00,MetLife Stadium,NYG,CLE
2012_05_PHI_PIT,PHI@PIT,2012-10-07T13:00,Heinz Field,PIT,PHI
2012_05_ATL_WAS,ATL@WAS,2012-10-07T13:00,FedExField,WAS,ATL
2012_05_SEA_CAR,SEA@CAR,2012-10-07T16:05,Bank of America Stadium,CAR,SEA
2012_05_CHI_JAX,CHI@JAX,2012-10-07T16:05,EverBank Field,JAX,CHI
2012_05_TEN_MIN,TEN@MIN,2012-10-07T16:15,Mall of America Field,MIN,TEN
2012_05_DEN_NE,DEN@NE,2012-10-07T16:25,Gillette Stadium,NE,DEN
2012_05_BUF_SF,BUF@SF,2012-10-07T16:25,Candlestick Park,SF,BUF
2012_05_SD_NO,SD@NO,2012-10-07T20:20,Mercedes-Benz Superdome,NO,SD
2012_05_HOU_NYJ,HOU@NYJ,2012-10-08T20:30,MetLife Stadium,NYJ,HOU
