game_id,market_closing_spread
2025_18_CAR_TB,-3.0
2025_18_SEA_SF,2.5
2025_18_NO_ATL,-4.5
2025_18_CLE_CIN,-9.5
2025_18_IND_HOU,-9.5
2025_18_TEN_JAX,-12.5
2025_18_GB_MIN,-12.5
2025_18_DAL_NYG,3.0
2025_18_NYJ_BUF,-12.5
2025_18_DET_CHI,-3.5
2025_18_LAC_DEN,-14.5
2025_18_ARI_LA,-14.5
2025_18_KC_LV,3.5
2025_18_MIA_NE,-14.0
2025_18_WAS_PHI,-3.0
2025_18_BAL_PIT,4.5
