game_id,market_closing_spread
2025_02_WAS_GB,-3.5
2025_02_CLE_BAL,-12.5
2025_02_JAX_CIN,-3.5
2025_02_NYG_DAL,-4.5
2025_02_CHI_DET,-6.0
2025_02_NE_MIA,-1.5
2025_02_SF_NO,3.0
2025_02_BUF_NYJ,6.0
2025_02_SEA_PIT,-3.5
2025_02_LA_TEN,5.5
2025_02_CAR_ARI,-7.0
2025_02_DEN_IND,2.5
2025_02_PHI_KC,1.5
2025_02_ATL_MIN,-3.5
2025_02_TB_HOU,-2.5
2025_02_LAC_LV,3.5
