game_id,teams,home_score,away_score
2021_02_NYG_WAS,NYG@WAS,30,29
2021_02_NO_CAR,NO@CAR,26,7
2021_02_CIN_CHI,CIN@CHI,20,17
2021_02_HOU_CLE,HOU@CLE,31,21
2021_02_LA_IND,LA@IND,24,27
2021_02_DEN_JAX,DEN@JAX,13,23
2021_02_BUF_MIA,BUF@MIA,0,35
2021_02_NE_NYJ,NE@NYJ,6,25
2021_02_SF_PHI,SF@PHI,11,17
2021_02_LV_PIT,LV@PIT,17,26
2021_02_MIN_ARI,MIN@ARI,34,33
2021_02_ATL_TB,ATL@TB,48,25
2021_02_DAL_LAC,DAL@LAC,17,20
2021_02_TEN_SEA,TEN@SEA,30,33
2021_02_KC_BAL,KC@BAL,36,35
2021_02_DET_GB,DET@GB,35,17
