game_id,market_closing_total
2018_02_BAL_CIN,43.0
2018_02_CAR_ATL,44.0
2018_02_LAC_BUF,41.5
2018_02_MIN_GB,45.0
2018_02_CLE_NO,51.0
2018_02_MIA_NYJ,43.0
2018_02_KC_PIT,52.0
2018_02_PHI_TB,46.5
2018_02_HOU_TEN,41.0
2018_02_IND_WAS,48.0
2018_02_ARI_LA,43.5
2018_02_DET_SF,48.5
2018_02_OAK_DEN,44.5
2018_02_NE_JAX,44.5
2018_02_NYG_DAL,42.0
2018_02_SEA_CHI,42.5
