game_id,market_closing_total
2018_17_MIA_BUF,39.5
2018_17_DET_GB,44.5
2018_17_JAX_HOU,39.5
2018_17_NYJ_NE,47.0
2018_17_CAR_NO,42.0
2018_17_DAL_NYG,38.5
2018_17_ATL_TB,52.0
2018_17_CLE_BAL,41.0
2018_17_LAC_DEN,43.5
2018_17_OAK_KC,54.0
2018_17_SF_LA,50.5
2018_17_CHI_MIN,39.5
2018_17_CIN_PIT,45.5
2018_17_ARI_SEA,39.5
2018_17_PHI_WAS,43.0
2018_17_IND_TEN,42.5
