game_id,market_closing_total
2018_03_NYJ_CLE,41.0
2018_03_NO_ATL,54.0
2018_03_DEN_BAL,46.0
2018_03_CIN_CAR,44.0
2018_03_NYG_HOU,44.0
2018_03_TEN_JAX,39.0
2018_03_SF_KC,53.0
2018_03_OAK_MIA,46.0
2018_03_BUF_MIN,41.0
2018_03_IND_PHI,45.5
2018_03_GB_WAS,46.5
2018_03_LAC_LA,49.0
2018_03_CHI_ARI,39.0
2018_03_DAL_SEA,40.0
2018_03_NE_DET,55.5
2018_03_PIT_TB,55.0
