game_id,teams,kickoff,stadium,home_team,away_team
2018_14_JAX_TEN,JAX@TEN,2018-12-06T20:20,Nissan Stadium,TEN,JAX
2018_14_NYJ_BUF,NYJ@BUF,2018-12-09T13:00,New Era Field,BUF,NYJ
2018_14_CAR_CLE,CAR@CLE,2018-12-09T13:00,FirstEnergy Stadium,CLE,CAR
2018_14_ATL_GB,ATL@GB,2018-12-09T13:00,Lambeau Field,GB,ATL
2018_14_IND_HOU,IND@HOU,2018-12-09T13:00,NRG Stadium,HOU,IND
2018_14_BAL_KC,BAL@KC,2018-12-09T13:00,Arrowhead Stadium,KC,BAL
2018_14_NE_MIA,NE@MIA,2018-12-09T13:00,Hard Rock Stadium,MIA,NE
2018_14_NO_TB,NO@TB,2018-12-09T13:00,Raymond James Stadium,TB,NO
2018_14_NYG_WAS,NYG@WAS,2018-12-09T13:00,FedExField,WAS,NYG
2018_14_CIN_LAC,CIN@LAC,2018-12-09T16:05,StubHub Center,LAC,CIN
2018_14_DEN_SF,DEN@SF,2018-12-09T16:05,Levi's Stadium,SF,DEN
2018_14_DET_ARI,DET@ARI,2018-12-09T16:25,State Farm Stadium,ARI,DET
2018_14_PHI_DAL,PHI@DAL,2018-12-09T16:25,AT&T Stadium,DAL,PHI
2018_14_PIT_OAK,PIT@OAK,2018-12-09T16:25,Oakland-Alameda County Coliseum,OAK,PIT
2018_14_LA_CHI,LA@CHI,2018-12-09T20:20,Soldier Field,CHI,LA
2018_14_MIN_SEA,MIN@SEA,2018-12-10T20:15,CenturyLink Field,SEA,MIN
