game_id,teams,kickoff,stadium,home_team,away_team
2018_13_NO_DAL,NO@DAL,2018-11-29T20:20,AT&T Stadium,DAL,NO
2018_13_BAL_ATL,BAL@ATL,2018-12-02T13:00,Mercedes-Benz Stadium,ATL,BAL
2018_13_DEN_CIN,DEN@CIN,2018-12-02T13:00,Paul Brown Stadium,CIN,DEN
2018_13_LA_DET,LA@DET,2018-12-02T13:00,Ford Field,DET,LA
2018_13_ARI_GB,ARI@GB,2018-12-02T13:00,Lambeau Field,GB,ARI
2018_13_CLE_HOU,CLE@HOU,2018-12-02T13:00,NRG Stadium,HOU,CLE
2018_13_IND_JAX,IND@JAX,2018-12-02T13:00,TIAA Bank Stadium,JAX,IND
2018_13_BUF_MIA,BUF@MIA,2018-12-02T13:00,Hard Rock Stadium,MIA,BUF
2018_13_CHI_NYG,CHI@NYG,2018-12-02T13:00,MetLife Stadium,NYG,CHI
2018_13_CAR_TB,CAR@TB,2018-12-02T13:00,Raymond James Stadium,TB,CAR
2018_13_KC_OAK,KC@OAK,2018-12-02T16:05,Oakland-Alameda County Coliseum,OAK,KC
2018_13_NYJ_TEN,NYJ@TEN,2018-12-02T16:05,Nissan Stadium,TEN,NYJ
2018_13_MIN_NE,MIN@NE,2018-12-02T16:25,Gillette Stadium,NE,MIN
2018_13_SF_SEA,SF@SEA,2018-12-02T16:25,CenturyLink Field,SEA,SF
2018_13_LAC_PIT,LAC@PIT,2018-12-02T20:20,Heinz Field,PIT,LAC
2018_13_WAS_PHI,WAS@PHI,2018-12-03T20:15,Lincoln Financial Field,PHI,WAS
