game_id,teams,kickoff,stadium,home_team,away_team
2018_07_DEN_ARI,DEN@ARI,2018-10-18T20:20,State Farm Stadium,ARI,DEN
2018_07_NE_CHI,NE@CHI,2018-10-21T13:00,Soldier Field,CHI,NE
2018_07_BUF_IND,BUF@IND,2018-10-21T13:00,Lucas Oil Stadium,IND,BUF
2018_07_HOU_JAX,HOU@JAX,2018-10-21T13:00,TIAA Bank Stadium,JAX,HOU
2018_07_DET_MIA,DET@MIA,2018-10-21T13:00,Hard Rock Stadium,MIA,DET
2018_07_MIN_NYJ,MIN@NYJ,2018-10-21T13:00,MetLife Stadium,NYJ,MIN
2018_07_CAR_PHI,CAR@PHI,2018-10-21T13:00,Lincoln Financial Field,PHI,CAR
2018_07_CLE_TB,CLE@TB,2018-10-21T13:00,Raymond James Stadium,TB,CLE
2018_07_NO_BAL,NO@BAL,2018-10-21T16:05,M&T Bank Stadium,BAL,NO
2018_07_LA_SF,LA@SF,2018-10-21T16:25,Levi's Stadium,SF,LA
2018_07_DAL_WAS,DAL@WAS,2018-10-21T16:25,FedExField,WAS,DAL
2018_07_CIN_KC,CIN@KC,2018-10-21T20:20,Arrowhead Stadium,KC,CIN
2018_07_TEN_LAC,TEN@LAC,2018-10-21T21:30,Wembley Stadium,LAC,TEN
2018_07_NYG_ATL,NYG@ATL,2018-10-22T20:15,Mercedes-Benz Stadium,ATL,NYG
