game_id,teams,kickoff,stadium,home_team,away_team
2018_12_CHI_DET,CHI@DET,2018-11-22T12:30,Ford Field,DET,CHI
2018_12_WAS_DAL,WAS@DAL,2018-11-22T16:30,AT&T Stadium,DAL,WAS
2018_12_ATL_NO,ATL@NO,2018-11-22T20:20,Mercedes-Benz Superdome,NO,ATL
2018_12_OAK_BAL,OAK@BAL,2018-11-25T13:00,M&T Bank Stadium,BAL,OAK
2018_12_JAX_BUF,JAX@BUF,2018-11-25T13:00,New Era Field,BUF,JAX
2018_12_SEA_CAR,SEA@CAR,2018-11-25T13:00,Bank of America Stadium,CAR,SEA
2018_12_CLE_CIN,CLE@CIN,2018-11-25T13:00,Paul Brown Stadium,CIN,CLE
2018_12_NE_NYJ,NE@NYJ,2018-11-25T13:00,MetLife Stadium,NYJ,NE
2018_12_NYG_PHI,NYG@PHI,2018-11-25T13:00,Lincoln Financial Field,PHI,NYG
2018_12_SF_TB,SF@TB,2018-11-25T13:00,Raymond James Stadium,TB,SF
2018_12_ARI_LAC,ARI@LAC,2018-11-25T16:05,StubHub Center,LAC,ARI
2018_12_PIT_DEN,PIT@DEN,2018-11-25T16:25,Sports Authority Field at Mile High,DEN,PIT
2018_12_MIA_IND,MIA@IND,2018-11-25T16:25,Lucas Oil Stadium,IND,MIA
2018_12_GB_MIN,GB@MIN,2018-11-25T20:20,U.S. Bank Stadium,MIN,GB
2018_12_TEN_HOU,TEN@HOU,2018-11-26T20:15,NRG Stadium,HOU,TEN
