game_id,teams,kickoff,stadium,home_team,away_team
2018_10_CAR_PIT,CAR@PIT,2018-11-08T20:20,Heinz Field,PIT,CAR
2018_10_DET_CHI,DET@CHI,2018-11-11T13:00,Soldier Field,CHI,DET
2018_10_NO_CIN,NO@CIN,2018-11-11T13:00,Paul Brown Stadium,CIN,NO
2018_10_ATL_CLE,ATL@CLE,2018-11-11T13:00,FirstEnergy Stadium,CLE,ATL
2018_10_JAX_IND,JAX@IND,2018-11-11T13:00,Lucas Oil Stadium,IND,JAX
2018_10_ARI_KC,ARI@KC,2018-11-11T13:00,Arrowhead Stadium,KC,ARI
2018_10_BUF_NYJ,BUF@NYJ,2018-11-11T13:00,MetLife Stadium,NYJ,BUF
2018_10_WAS_TB,WAS@TB,2018-11-11T13:00,Raymond James Stadium,TB,WAS
2018_10_NE_TEN,NE@TEN,2018-11-11T13:00,Nissan Stadium,TEN,NE
2018_10_LAC_OAK,LAC@OAK,2018-11-11T16:05,Oakland-Alameda County Coliseum,OAK,LAC
2018_10_MIA_GB,MIA@GB,2018-11-11T16:25,Lambeau Field,GB,MIA
2018_10_SEA_LA,SEA@LA,2018-11-11T16:25,Los Angeles Memorial Coliseum,LA,SEA
2018_10_DAL_PHI,DAL@PHI,2018-11-11T20:20,Lincoln Financial Field,PHI,DAL
2018_10_NYG_SF,NYG@SF,2018-11-12T20:15,Levi's Stadium,SF,NYG
