game_id,teams,kickoff,stadium,home_team,away_team
2018_02_BAL_CIN,BAL@CIN,2018-09-13T20:20,Paul Brown Stadium,CIN,BAL
2018_02_CAR_ATL,CAR@ATL,2018-09-16T13:00,Mercedes-Benz Stadium,ATL,CAR
2018_02_LAC_BUF,LAC@BUF,2018-09-16T13:00,New Era Field,BUF,LAC
2018_02_MIN_GB,MIN@GB,2018-09-16T13:00,Lambeau Field,GB,MIN
2018_02_CLE_NO,CLE@NO,2018-09-16T13:00,Mercedes-Benz Superdome,NO,CLE
2018_02_MIA_NYJ,MIA@NYJ,2018-09-16T13:00,MetLife Stadium,NYJ,MIA
2018_02_KC_PIT,KC@PIT,2018-09-16T13:00,Heinz Field,PIT,KC
2018_02_PHI_TB,PHI@TB,2018-09-16T13:00,Raymond James Stadium,TB,PHI
2018_02_HOU_TEN,HOU@TEN,2018-09-16T13:00,Nissan Stadium,TEN,HOU
2018_02_IND_WAS,IND@WAS,2018-09-16T13:00,FedExField,WAS,IND
2018_02_ARI_LA,ARI@LA,2018-09-16T16:05,Los Angeles Memorial Coliseum,LA,ARI
2018_02_DET_SF,DET@SF,2018-09-16T16:05,Levi's Stadium,SF,DET
2018_02_OAK_DEN,OAK@DEN,2018-09-16T16:25,Sports Authority Field at Mile High,DEN,OAK
2018_02_NE_JAX,NE@JAX,2018-09-16T16:25,TIAA Bank Stadium,JAX,NE
2018_02_NYG_DAL,NYG@DAL,2018-09-16T20:20,AT&T Stadium,DAL,NYG
2018_02_SEA_CHI,SEA@CHI,2018-09-17T20:15,Soldier Field,CHI,SEA
