game_id,teams,kickoff,stadium,home_team,away_team
2018_08_MIA_HOU,MIA@HOU,2018-10-25T20:20,NRG Stadium,HOU,MIA
2018_08_BAL_CAR,BAL@CAR,2018-10-28T13:00,Bank of America Stadium,CAR,BAL
2018_08_NYJ_CHI,NYJ@CHI,2018-10-28T13:00,Soldier Field,CHI,NYJ
2018_08_TB_CIN,TB@CIN,2018-10-28T13:00,Paul Brown Stadium,CIN,TB
2018_08_SEA_DET,SEA@DET,2018-10-28T13:00,Ford Field,DET,SEA
2018_08_DEN_KC,DEN@KC,2018-10-28T13:00,Arrowhead Stadium,KC,DEN
2018_08_WAS_NYG,WAS@NYG,2018-10-28T13:00,MetLife Stadium,NYG,WAS
2018_08_CLE_PIT,CLE@PIT,2018-10-28T13:00,Heinz Field,PIT,CLE
2018_08_IND_OAK,IND@OAK,2018-10-28T16:05,Oakland-Alameda County Coliseum,OAK,IND
2018_08_SF_ARI,SF@ARI,2018-10-28T16:25,State Farm Stadium,ARI,SF
2018_08_GB_LA,GB@LA,2018-10-28T16:25,Los Angeles Memorial Coliseum,LA,GB
2018_08_NO_MIN,NO@MIN,2018-10-28T20:20,U.S. Bank Stadium,MIN,NO
2018_08_PHI_JAX,PHI@JAX,2018-10-28T21:30,Wembley Stadium,JAX,PHI
2018_08_NE_BUF,NE@BUF,2018-10-29T20:15,New Era Field,BUF,NE
