game_id,teams,kickoff,stadium,home_team,away_team
2018_11_GB_SEA,GB@SEA,2018-11-15T20:20,CenturyLink Field,SEA,GB
2018_11_DAL_ATL,DAL@ATL,2018-11-18T13:00,Mercedes-Benz Stadium,ATL,DAL
2018_11_CIN_BAL,CIN@BAL,2018-11-18T13:00,M&T Bank Stadium,BAL,CIN
2018_11_CAR_DET,CAR@DET,2018-11-18T13:00,Ford Field,DET,CAR
2018_11_TEN_IND,TEN@IND,2018-11-18T13:00,Lucas Oil Stadium,IND,TEN
2018_11_PIT_JAX,PIT@JAX,2018-11-18T13:00,TIAA Bank Stadium,JAX,PIT
2018_11_TB_NYG,TB@NYG,2018-11-18T13:00,MetLife Stadium,NYG,TB
2018_11_HOU_WAS,HOU@WAS,2018-11-18T13:00,FedExField,WAS,HOU
2018_11_OAK_ARI,OAK@ARI,2018-11-18T16:05,State Farm Stadium,ARI,OAK
2018_11_DEN_LAC,DEN@LAC,2018-11-18T16:05,StubHub Center,LAC,DEN
2018_11_PHI_NO,PHI@NO,2018-11-18T16:25,Mercedes-Benz Superdome,NO,PHI
2018_11_MIN_CHI,MIN@CHI,2018-11-18T20:20,Soldier Field,CHI,MIN
2018_11_KC_LA,KC@LA,2018-11-19T20:15,Los Angeles Memorial Coliseum,LA,KC
